w=2,k=4395,tanh,ANo,470.423359,530.282642,1000,adam --3.939364194869995 seconds
w=2,k=4395,tanh,ANc,470.602250,530.279222,1000,adam --7.181708335876465 seconds
w=2,k=4395,tanh,ANd,470.426728,546.456821,1000,adam --10.67300796508789 seconds
w=2,k=4395,tanh,SW,548.438150,531.748609,1000,adam --14.04282021522522 seconds
w=2,k=4395,tanh,MM,457.776291,562.998592,1000,adam --17.177135467529297 seconds
w=2,k=4395,tanh,ZS,455.308224,581.744749,1000,adam --20.727330923080444 seconds
w=2,k=4395,tanh,DS,464.720597,560.364255,1000,adam --23.83057188987732 seconds
w=2,k=3129,tanh,ANo,469.544022,530.284379,1000,adam --27.12087869644165 seconds
w=2,k=3129,tanh,ANc,469.572461,530.293973,1000,adam --30.539947986602783 seconds
w=2,k=3129,tanh,ANd,470.637832,537.114704,1000,adam --33.864654779434204 seconds
w=2,k=3129,tanh,SW,548.544635,531.716932,1000,adam --37.28200340270996 seconds
w=2,k=3129,tanh,MM,457.233457,580.865640,1000,adam --40.638450622558594 seconds
w=2,k=3129,tanh,ZS,455.217290,574.361859,1000,adam --44.16058540344238 seconds
w=2,k=3129,tanh,DS,464.102322,617.232745,1000,adam --47.8691463470459 seconds
w=2,k=277,tanh,ANo,471.100499,530.278536,1000,adam --51.531445026397705 seconds
w=2,k=277,tanh,ANc,469.306122,530.286211,1000,adam --55.193153858184814 seconds
w=2,k=277,tanh,ANd,470.256024,544.063062,1000,adam --59.49838447570801 seconds
w=2,k=277,tanh,SW,548.870713,528.755902,1000,adam --63.90800738334656 seconds
w=2,k=277,tanh,MM,457.560966,567.086395,1000,adam --67.79276990890503 seconds
w=2,k=277,tanh,ZS,455.045222,575.055441,1000,adam --72.02503752708435 seconds
w=2,k=277,tanh,DS,461.102875,588.362767,1000,adam --76.24189233779907 seconds
w=2,k=9871,tanh,ANo,469.878077,530.286591,1000,adam --80.33495903015137 seconds
w=2,k=9871,tanh,ANc,470.463795,530.285415,1000,adam --84.40487313270569 seconds
w=2,k=9871,tanh,ANd,470.457978,534.616451,1000,adam --88.4554750919342 seconds
w=2,k=9871,tanh,SW,548.635939,530.461937,1000,adam --92.8533067703247 seconds
w=2,k=9871,tanh,MM,455.998433,575.561046,1000,adam --97.82542562484741 seconds
w=2,k=9871,tanh,ZS,454.763812,578.008882,1000,adam --102.63140535354614 seconds
w=2,k=9871,tanh,DS,461.684331,587.481535,1000,adam --107.29496622085571 seconds
w=2,k=5183,tanh,ANo,471.026785,530.279894,1000,adam --111.77621078491211 seconds
w=2,k=5183,tanh,ANc,470.262759,530.278412,1000,adam --116.65744638442993 seconds
w=2,k=5183,tanh,ANd,471.363520,536.069975,1000,adam --121.71055054664612 seconds
w=2,k=5183,tanh,SW,548.980266,529.082916,1000,adam --126.83752870559692 seconds
w=2,k=5183,tanh,MM,456.270494,575.306926,1000,adam --131.81001949310303 seconds
w=2,k=5183,tanh,ZS,455.172551,578.555411,1000,adam --136.80128645896912 seconds
w=2,k=5183,tanh,DS,463.538713,606.326781,1000,adam --142.11560440063477 seconds
w=2,k=6082,tanh,ANo,470.112513,530.284008,1000,adam --147.37361454963684 seconds
w=2,k=6082,tanh,ANc,471.385831,530.281228,1000,adam --152.65292859077454 seconds
w=2,k=6082,tanh,ANd,470.261303,541.862709,1000,adam --157.6000485420227 seconds
w=2,k=6082,tanh,SW,548.752881,529.475375,1000,adam --163.22031021118164 seconds
w=2,k=6082,tanh,MM,456.026035,567.549181,1000,adam --168.78637218475342 seconds
w=2,k=6082,tanh,ZS,455.455676,570.140119,1000,adam --174.04403924942017 seconds
w=2,k=6082,tanh,DS,466.366218,600.185297,1000,adam --179.5230987071991 seconds
w=2,k=810,tanh,ANo,470.766928,530.283205,1000,adam --184.53050923347473 seconds
w=2,k=810,tanh,ANc,469.879881,530.290289,1000,adam --190.23347687721252 seconds
w=2,k=810,tanh,ANd,470.833499,536.134270,1000,adam --196.29728198051453 seconds
w=2,k=810,tanh,SW,548.303363,533.031948,1000,adam --201.90141558647156 seconds
w=2,k=810,tanh,MM,456.048532,573.557446,1000,adam --207.78674268722534 seconds
w=2,k=810,tanh,ZS,455.274087,583.561429,1000,adam --213.30337572097778 seconds
w=2,k=810,tanh,DS,460.770354,578.921558,1000,adam --219.10295963287354 seconds
w=2,k=6979,tanh,ANo,470.868039,530.284921,1000,adam --225.6606786251068 seconds
w=2,k=6979,tanh,ANc,471.176792,530.280033,1000,adam --231.90344214439392 seconds
w=2,k=6979,tanh,ANd,470.439584,534.466677,1000,adam --238.1790931224823 seconds
w=2,k=6979,tanh,SW,548.942120,528.854639,1000,adam --244.62033796310425 seconds
w=2,k=6979,tanh,MM,457.428662,569.465426,1000,adam --251.222806930542 seconds
w=2,k=6979,tanh,ZS,455.768050,582.390873,1000,adam --257.17790603637695 seconds
w=2,k=6979,tanh,DS,464.554047,567.915357,1000,adam --263.7397220134735 seconds
w=2,k=2654,tanh,ANo,470.498918,530.282302,1000,adam --270.5932641029358 seconds
w=2,k=2654,tanh,ANc,472.299162,530.277666,1000,adam --277.0610272884369 seconds
w=2,k=2654,tanh,ANd,470.239473,545.989867,1000,adam --283.7754979133606 seconds
w=2,k=2654,tanh,SW,549.124917,527.833748,1000,adam --290.9681136608124 seconds
w=2,k=2654,tanh,MM,456.069074,575.906953,1000,adam --297.6652750968933 seconds
w=2,k=2654,tanh,ZS,456.285813,563.447075,1000,adam --304.441454410553 seconds
w=2,k=2654,tanh,DS,463.460527,603.565778,1000,adam --311.5537910461426 seconds
w=2,k=5765,tanh,ANo,469.392894,530.285264,1000,adam --319.16396713256836 seconds
w=2,k=5765,tanh,ANc,470.049207,530.284184,1000,adam --326.3835644721985 seconds
w=2,k=5765,tanh,ANd,471.514112,530.044912,1000,adam --333.2327423095703 seconds
w=2,k=5765,tanh,SW,548.612347,530.417729,1000,adam --340.8942291736603 seconds
w=2,k=5765,tanh,MM,456.026274,577.230235,1000,adam --348.38304591178894 seconds
w=2,k=5765,tanh,ZS,455.777314,581.070200,1000,adam --355.62514448165894 seconds
w=2,k=5765,tanh,DS,464.027893,559.936298,1000,adam --363.5990254878998 seconds